stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2045695853630605,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2665584383412352,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.9235333964725214,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.954631521128249,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,b,1.3764940676155675,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,c,0.5484150106813104,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,b,0.8298160897084017,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,c,1.0327208417038491,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,b,0.6107344236852441,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,c,0.7514050570725885,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,c,0.6889285041843323,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,c,0.6577606575528989,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,c,0.5481775312618993,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,c,0.48569177648823825,,,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,c,0.5795860425805586,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,c,0.5794752660412996,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,b,0.9702025264123222,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,b,0.8138232133833299,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,b,1.0952557911714393,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,c,0.7355272043114383,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,c,0.7359324411745547,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,b,0.7359133295676656,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,c,0.6734010308946381,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,c,0.8921032961152378,,,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,b,0.907520700702662,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,c,0.7515710449242761,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,b,0.7670479078451535,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,b,0.8341976026968041,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,c,1.032801535157887,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,c,0.8610012783537968,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,c,1.0641258138357443,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,b,0.8608745754745541,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,c,0.7515483941297134,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,b,1.0953846175625586,,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
,,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,None,,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
,,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,b,0.40708785818333126,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
,,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,c,0.48515558972030703,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
,,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,b,0.36017735571840603,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
,,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,c,0.5476608100207159,,,,,10-rosa,1,2020_Feb_25_1925,emofaces4,3.0.1,64.07236494512503
