stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
,,0.2,-0.4,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.32874194658143097,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.2,0.0,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.3128471057243587,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.0,0.2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4846282509197408,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.4,-0.2,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7969466021686458,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,-0.4,0.0,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9066642175494053,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9395715743858091,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0939799144080098,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6732046060387802,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6575164536789089,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0171038269927521,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1421248851538621,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.095696065982338,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0940078739822638,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7671448815572148,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7821014840510543,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0625416739212596,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.3583313159970203,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.233827332996043,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2343589188212718,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.781370642022921,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9526913390436675,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8284361608602921,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2.219031055654341,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0154793403517033,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.140849716228331,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7186856310445364,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2346636427855628,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8437707484808925,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5626853648964243,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8594797820423992,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0313341884002512,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.921957042768554,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7033436111314586,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6877499550528228,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8594320030233575,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.109468810564067,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6563099449722358,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.125046186385589,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,c,0.9398837306425776,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,b,0.7971299320333856,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,c,0.5938698457057399,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,c,0.9847758349997093,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,b,0.5941635981916988,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,c,0.7033538747728016,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,b,0.7031673596393375,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,c,0.6094376657219982,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,b,0.7034391691686324,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,b,0.7655341977442731,,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,b,0.39125566092843655,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,c,0.48441023702616803,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,b,0.7667909628999041,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,c,0.8298521894112127,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,b,0.5619431974710096,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,b,0.6409983620642379,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,c,0.6256559882331203,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,b,0.3758651541593281,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,c,0.2500329144359057,,,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,c,0.8918658166949172,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,c,1.2344852677824747,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,c,0.7501291803100685,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,b,0.7669176657791468,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,b,0.9868168839020655,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,c,0.7654747394099104,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,b,1.046990488081974,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,c,0.5939452303800863,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,b,0.9232230098095897,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,c,1.0170882545726272,,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,c,1.1884085976744245,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,b,0.9524078501981421,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,b,1.1734636744959062,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,b,1.422211510283887,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,b,1.4690423810516222,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
