stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate
POFA/fMRI_POFA/049a.tif,f,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/015a.tif,m,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6420714434361798,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/008a.tif,f,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/023a.tif,m,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7823563054853366,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/094a.tif,f,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7195760903878181,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/002a.tif,f,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/086a.tif,f,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5012482711072153,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/067a.tif,f,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/058a.tif,f,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4540096860455378,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7508249843922385,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6261942985120186,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5635376010268374,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7030742790320801,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7668171528803214,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5792806107792785,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8607765400065546,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7199289472901,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.79792695685137,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8287699061547755,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6733369716166635,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8917157551841228,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7668475898854012,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6416071021567404,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7981276287309811,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.673078610997436,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7980756026881863,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6730587915526485,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6105610035428981,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.48528441611233575,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6887674711942964,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.563013447494086,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7895291749309763,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.46986382625709666,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8137630472110686,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5787320368581277,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6262127022819186,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.642023310498189,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.813767648153771,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.31267580909388926,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.2,-0.4,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.36028211564098456,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.26652481606834044,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.26659595371893374,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.2823509967065547,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.0,0.4,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.43827764777233824,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7039799568783565,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6565212344112297,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.4,-0.2,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.703971108911901,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,b,1.6103971392049061,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,b,0.9234247434442295,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,c,0.8921843434882248,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,b,1.1264979607203713,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,b,0.8764388563049579,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,b,1.1889550480827893,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,b,1.5171324944039952,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,c,0.7515413157561852,,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,b,0.8140599849648424,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,b,1.2668270626027152,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,b,0.5637995008328289,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,c,0.6880323821415004,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,b,0.6883222415226555,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,c,0.6262519872525445,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,c,0.7980869280854677,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,c,0.9543689134843589,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,b,0.7669824328941104,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,c,0.8913285681719572,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,c,0.6262902104681416,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,c,2.4852260195339113,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,c,0.6132030063272396,,,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,c,0.5954670806095237,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,b,0.5792883969888862,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,c,0.833788118809025,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,b,0.6569618631410776,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,c,0.6568811696870398,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
