x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,POFA/fMRI_POFA/013c.tif,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7356735519570066,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/006c.tif,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5483549584896537,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/021c.tif,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5171334822953213,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/033c.tif,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5171104774344712,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/021c.tif,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4857293829700211,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/013c.tif,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5949578321014997,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/072c.tif,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5482898370537441,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/006c.tif,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5325637207861291,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/083c.tif,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4700407822820125,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/033c.tif,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.36071571276988834,,,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/084a.tif,f,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.36067005699442234,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/007a.tif,f,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1266877155285329,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/048a.tif,f,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4899470569944242,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/057a.tif,f,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.5009985874930862,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/066a.tif,f,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1265224345115712,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/042a.tif,f,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.75561946578091,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/014a.tif,m,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0674895089032361,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/093a.tif,f,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.219543789033196,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/001a.tif,f,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0543891309644096,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/101a.tif,m,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1263660015247297,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1107244723243639,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.3609316044457955,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.3651680362818297,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0835599901038222,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0168519383005332,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2806836050731363,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8139979918632889,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8606316565856105,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8451483299722895,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7978457549470477,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9078701719554374,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9074217543093255,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7355100405548001,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.828894517806475,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8918796768411994,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0171124240005156,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8284864471352194,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2045778946048813,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7368705120607046,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9855589701037388,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.767073758150218,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2514486862637568,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0164866920385975,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8094281666417373,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1732916509063216,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8142464442498749,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7203094966534991,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6734486147761345,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7200840491132112,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7515115072019398,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7828147390973754,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9386251805408392,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2203956763551105,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7983734508452471,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7826452110311948,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,c,1.048588369245408,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9232434292061953,,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,c,0.7983331038703909,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,c,1.1728258911462035,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,c,0.767010760246194,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,c,0.9391596009372734,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,c,1.032753599283751,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,c,0.9077693045255728,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,c,1.1422120969509706,,,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,b,0.7046244351950008,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,c,0.7820874318858841,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,c,1.0015360162215075,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,b,0.6734118070162367,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,c,0.6885026354721049,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,c,0.7045168432669016,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,b,0.6891878261085367,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,c,0.798220557073364,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,c,1.0015657455514884,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,b,0.8764819990610704,,,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,c,1.1265089855151018,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,b,0.8765559684979962,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,c,0.9697210148588056,fernando1,001,2019_Nov_21_2030,emofaces,3.0.1,63.87657798847037,
