x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8140173172582763,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0170592513550218,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0957290820579146,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4077543660337142,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9162103765520442,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0951150325340677,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9235757855672091,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2356378771228265,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8608351427442358,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8213760018120411,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8140658041656934,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7827889173795484,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7826469958467897,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.845322163648234,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9078653196506821,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7983256090506075,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8913684456406372,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8765034922957966,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8766772665417193,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9859964855836552,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0634017635784403,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,c,0.923296543449851,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9547188909596116,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7671198599896343,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7982321744252658,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,c,0.9546813755418952,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,c,0.9390862872301113,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,c,0.938874643647523,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,c,0.8915181533916439,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,c,0.9545497176613935,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,c,1.3138246083440208,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,c,1.3294883569487865,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,b,0.720397946562116,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,b,0.829185225295987,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,c,1.1109221183473892,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,b,1.1577710887077046,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,b,1.048342154765578,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,c,1.376547201296944,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,c,0.8607732069135636,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,c,0.8451122896613015,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,c,0.9387044085920024,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,c,0.8765417155514115,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,b,1.0329466767889244,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,c,1.188997718992141,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,c,1.2671752483188357,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,b,0.9232625672225367,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
