x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/013c.tif,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.8297486644005403,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/072c.tif,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6891936131287366,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/013c.tif,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4700731373159215,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021c.tif,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.39196568401530385,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021c.tif,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033c.tif,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4389328632969409,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033c.tif,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/083c.tif,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.47008410876151174,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006c.tif,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5633279714966193,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006c.tif,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/048a.tif,f,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.32931564445607364,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/057a.tif,f,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9547656083013862,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/084a.tif,f,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6734912873944268,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/014a.tif,m,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6421482177684084,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/042a.tif,f,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7046545662451535,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/001a.tif,f,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8764189055655152,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/066a.tif,f,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7202652270207182,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/007a.tif,f,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6734169643605128,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/093a.tif,f,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6106791530037299,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/101a.tif,m,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6101889749988914,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.82967469538562,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7201116260839626,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7203703408595175,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.3609216759214178,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7513198525412008,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6889922332484275,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9538939056219533,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1735541080124676,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0952849136665463,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4855914253275841,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0328387315385044,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.610938221681863,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7983868370065466,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2830393150215968,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7046874806983396,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6890364730497822,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8764440339291468,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1266747005283833,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7984353239880875,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8922620911616832,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0020378658082336,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2348355427384377,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7515488381031901,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.079621872981079,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.110709766857326,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.438935694633983,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6575695318169892,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9546580169117078,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,b,0.907901419326663,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6576654439559206,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7401112368097529,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7983287943061441,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0796356757637113,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8451689167413861,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,c,1.3290194142609835,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,c,0.626524462015368,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,c,0.657784006674774,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,c,0.7983532147482038,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,c,0.7358999541029334,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,c,1.4233791835140437,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,b,0.5794716342352331,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,c,1.9547305701998994,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,b,0.8607838245807216,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,c,1.1733920130645856,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,c,1.6263556425692514,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,b,0.6108299224870279,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,c,0.6263850178802386,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,b,1.0325920499162748,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,b,1.4388496924657375,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,b,0.6877581175649539,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,b,1.2986411278834566,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,b,0.9857437873724848,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,c,0.6108274449361488,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,c,0.9387652826262638,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,c,1.1263579431688413,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
